排名,排名变化,姓名_中文,姓名_英文,年龄,性别,出生地_中文,出生地_英文,常住地_中文,教育程度,毕业院校,公司名称_中文,公司名称_英文,公司总部_中文,公司总部_英文,所在行业_中文,所在行业_英文,财富值_人民币_亿,财富值_美元_万,财富变化,财富来源,关系,年份
940,133,孙永根,Sun Yonggen,53,先生,中国-浙江-绍兴,China-Zhejiang-Shaoxing,中国-浙江-绍兴,,,天圣控股,Tiansheng ,浙江绍兴,Zhejiang,化纤,Chemical fibers,55.0,770.0,-4%,,未知,2024
940,150,束小龙,Shu Xiaolong,36,先生,中国-安徽-合肥,China-Anhui-Hefei,中国-安徽-合肥,,,老乡鸡,Laoxiangji,安徽合肥,Anhui,餐饮,Restaurant,55.0,770.0,0%,,夫妇,2024
940,217,马国林,Ma Guolin,60,先生,中国-浙江,China-Zhejiang,中国-浙江-嘉兴,,,卫星石化,Zhejiang Satellite Petro Chemical,浙江嘉兴,Zhejiang,化工,Chemicals,55.0,770.0,6%,,未知,2024
940,202,孟庆南,Meng Qingnan,66,先生,中国-湖北,China - Hubei,中国-湖北-武汉,硕士,,武汉凡谷,Wuhan Fingu,湖北武汉,Hubei,通信设备元件,Communications components ,55.0,770.0,2%,,家族,2024
940,-185,潘龙泉,Pan Longquan,61,先生,,,中国-江苏-南京,,,泉峰,Chervon,江苏南京,Nanjing,电动工具,Electric Tools,55.0,770.0,-31%,,未知,2024
940,207,彭浩,Peng Hao,57,先生,中国-陕西-咸阳,China - Shaanxi - Xianyang,中国-广东-深圳,硕士,,信维通信,Sunway Communication,广东深圳,Guangdong,通信部件,Electronic Components,55.0,770.0,4%,,未知,2024
940,-185,瞿晓铧,Qu Xiaohua,60,先生,,,中国-上海,,,阿特斯,Csi,江苏苏州,Jiangsu,光伏设备,Green Energy,55.0,770.0,-31%,,夫妇,2024
940,-375,商晓波,Shang Xiaobo,50,先生,中国-浙江-绍兴,China-Zhejiang-Shaoxing,中国-安徽-合肥,,,鸿路钢构,Honglu Steel Structure,安徽合肥,Anhui,金属结构制造业,Manufacturing of metal structures,55.0,770.0,-48%,,夫妇,2024
940,-79,杨文龙,Yang Wenlong,62,先生,中国-江西-宜春,China -Jiangxi - Yichun,中国-江西-宜春,硕士,人大,仁和药业,Renhe,江西宜春,Jiangxi,医药,Pharmaceuticals,55.0,770.0,-25%,,家族,2024
940,-79,姚文琛,Yao Wenchen,73,先生,,,中国-上海,,,姚记扑克,Yaoji,上海,Guangdong,文娱,Entertainment,55.0,770.0,-25%,,家族,2024
940,68,吕大龙,Lyu Dalong,未知,先生,,,中国-北京,,,韦尔股份,Willsemi,上海浦东,Shanghai,投资,Semiconductors,55.0,770.0,-8%,,未知,2024
940,-185,林海川,Lin Haichuan,52,先生,中国-广东-东莞,China-Guangdong-Dongguan,中国-广东-东莞,硕士,,宏川,Great River Smarter Logistics,广东东莞,Guangdong,仓储物流,Logistics,55.0,770.0,-31%,,家族,2024
940,-271,张学政,Zhang Xuezheng,49,先生,,,中国-浙江-嘉兴,本科,,闻泰科技,Wingtech,浙江嘉兴,Zhejiang,半导体,Semiconductors,55.0,770.0,-39%,,未知,2024
940,-127,张学武,Zhang Xuewu,50,先生,,,中国-湖南-长沙,,,盐津铺子,Yanker,湖南长沙,Hunan,食品制造,Food processing,55.0,770.0,-27%,,未知,2024
940,-234,谢秉政,Xie Bingzheng,55,先生,中国-浙江-温州,China-Zhejiang-Wenzhou,中国-广东-广州,,,比音勒芬,Biemlf,广东广州,Guangdong,服装,Apparel,55.0,770.0,-35%,,夫妇,2024
940,New,伍亚林,Wu Yalin,57,先生,中国-福建-莆田,China-Fujian-Yutian,中国-江苏-苏州,,,博俊科技,Bojun,江苏苏州,Jiangsu,汽车零部件,Auto Components,55.0,770.0,NEW,,夫妇,2024
940,150,陈妙林,Chen Miaolin,72,先生,中国-浙江-杭州,China-Zhejiang-Hangzhou,中国-浙江-杭州,,,开元旅业,New Century Tourism,浙江杭州,Zhejiang,房地产,Real estate,55.0,770.0,0%,,未知,2024
987,188,杜越新,Du Yuexin,未知,先生,,,中国-北京,,,嘉德,China Guardian,北京,Beijing,投资、拍卖,"Investments, Auction",54.0,760.0,6%,,未知,2024
987,18,徐子泉,Xu Ziquan,66,先生,,,中国-北京,本科,,捷成,Jetsen,北京,Beijing,软件与信息服务,Software and Information Services,54.0,760.0,-11%,,夫妇,2024
987,21,卢荣富,Lu Rongfu,53,先生,,,中国-福建-厦门,本科,复旦,亿联网络,Yealink,福建厦门,Fujian,通信,Communication,54.0,760.0,-10%,,未知,2024
987,4,耿殿根,Geng Diangen,68,先生,,,中国-北京,硕士,德克萨斯,光环新网,Sinnet,北京,Beijing,电信运营,Telecom,54.0,760.0,-14%,,未知,2024
991,17,代田田,Dai Tiantian,41,先生,,,中国-上海,硕士,上海交大、上海交大,柏楚电子,Friendess,上海闵行,Shanghai,信息技术,Information technology,53.0,750.0,-12%,,未知,2024
991,188,熊晓鸽,Xiong Xiaoge,69,先生,中国-湖南-湘潭,China-Hunan-Xiangtan,中国-北京,博士,湖南、社科院、波士顿、塔夫茨,IDG资本,IDG,北京,Beijing,投资,Investments,53.0,750.0,6%,,未知,2024
991,188,徐小平,Xu Xiaoping,68,先生,中国-江苏-泰兴,China-Jiangsu-Yangzhou,中国-北京,硕士,中央音乐、加拿大萨斯卡彻温,真格,Zhenge,北京,Beijing,投资,Investments,53.0,750.0,6%,,未知,2024
991,99,施清岛,Shi Qingdao,59,先生,,,中国-浙江-嘉兴,,,台华新材,Taihua New Material Co,浙江嘉兴,Zhejiang,纺织材料,Textiles,53.0,750.0,-4%,,家族,2024
991,New,奥凤廷,Ao Fengting,65,先生,,,中国-内蒙古-鄂尔多斯,,,蒙泰,Mengtai,内蒙古鄂尔多斯,Inner Mongolia,煤炭、热电、铝合金,"Coal, Energy, Aluminum products",53.0,750.0,NEW,,未知,2024
991,188,阎焱,Yan Yan,67,先生,中国-安徽-安庆,China -Anhui -Anqing,中国-北京,博士,南航、北大、普林斯顿,赛富,SAIF,北京,Beijing,投资,Investments,53.0,750.0,6%,,未知,2024
991,-322,徐勇,Xu Yong,60,先生,中国-河南,China-Henan,中国-北京,博士,北大、美国A&M、UC Berkele,百度,Baidu,北京,Beijing,网络信息服务,Internet Information Services,53.0,750.0,-41%,,未知,2024
991,188,庄辰超,Zhuang Chenchao,48,先生,中国-上海,China-Shanghai,中国-北京,本科,北大,斑马投资,Banma,北京,Beijing,投资,Investments,53.0,750.0,6%,,未知,2024
991,-51,于果,Yu Guo,62,先生,,,中国-香港,硕士,,中教,China education,香港,Hong Kong,教育,Education,53.0,750.0,-18%,,未知,2024
991,188,刘满世,Liu Manshi,75,先生,中国-内蒙古,China-Inner Mongolia,中国-内蒙古-鄂尔多斯,,,满世,Manshi,内蒙古鄂尔多斯,Inner Mongolia,煤炭,Coal,53.0,750.0,6%,,家族,2024
991,-130,丁水波,Ding Shuibo,54,先生,中国-福建-泉州,China-Fujian-Quanzhou,中国-福建-厦门,,,特步,Xtep,福建厦门,Fujian,体育用品,Sportswear,53.0,750.0,-27%,,未知,2024
991,-51,谢可滔,Xie Ketao,60,先生,,,中国-香港,硕士,,中教,China education,香港,Hong Kong,教育,Education,53.0,750.0,-18%,,未知,2024
991,99,邱达强,Daniel Chiu Tat Jung,62,先生,中国-香港,China-Hong Kong,中国-香港,,,富地石油,Fortune Oil,香港,Hong Kong,石油化工,Petrochemicals,53.0,750.0,-4%,,未知,2024
991,-455,吴英,Wu Ying,60,先生,,,中国-北京,,,美畅,Metron,陕西咸阳,Shaanxi,新材料,New materials,53.0,750.0,-52%,,未知,2024
1005,-440,朱义文,Zhu Yiwen,未知,先生,,,中国-上海,,,海吉亚,Hygia,上海长宁,Shanghai,肿瘤检测,Tumour detection,52.0,730.0,-50%,,父女,2024
1005,3,李立新,Li Lixin,57,先生,中国-浙江,China-Zhejiang,中国-浙江-宁波,,,利时,Lishi,浙江宁波,Zhejiang,塑胶产品、商业连锁、投资,"Plastic products, commercial chains, Investments",52.0,730.0,-13%,,未知,2024
1005,-18,袁金华,Yuan Jinhua,65,先生,,,中国-湖南-长沙,本科,中南,三一,Sany,北京,Beijing,重型机械,Heavy Machinery,52.0,730.0,-19%,,未知,2024
1005,57,傅梅城,Fu Meicheng,67,先生,中国-浙江-杭州,China-Zhejiang-Hangzhou,中国-浙江-杭州,,,华策影视,Huace Film & TV,浙江杭州,Zhejiang,影视传媒,Television & media ,52.0,730.0,-12%,,未知,2024
1005,New,冯陟旻,Feng Zhimin,未知,未知,,,新加坡,本科,新加坡国立大学,冬海集团,Sea,新加坡,Singapore,网络游戏、电商,"Online Games, E-Commerce",52.0,730.0,NEW,,未知,2024
1005,63,刘海燕,Liu Haiyan,未知,先生,中国-四川,China - Sichuan,中国-四川-成都,,,大陆希望,Continental Hope ,四川成都,Sichuan,机械电气、能源化工、房地产,"Energy, chemical, real estate",52.0,730.0,-10%,,未知,2024
1011,131,彭翼捷,Peng Yijie,45,先生,,,中国-浙江-杭州,,,阿里系,Alibaba,浙江杭州,Zhejiang,电子商务、金融科技,"E-commerce, fintech",51.0,720.0,-6%,,未知,2024
1011,69,涂建华,Tu Jianhua,55,先生,,,中国-北京,本科,四川党校,广联达,Glodon,北京,Beijing,软件与信息服务,Software and Information Services,51.0,720.0,-9%,,未知,2024
1011,-6,王振滔,Wang Zhentao,59,先生,中国-浙江-温州,China-Zhejiang-Wenzhou,中国-浙江-温州,,,奥康,Aokang,浙江温州,Zhejiang,鞋业、地产,"Shoes, real estate",51.0,720.0,-16%,,父子,2024
1011,168,尤小华,You Xiaohua,未知,先生,,,中国-浙江-温州,,,华峰,Huafeng,浙江温州,Zhejiang,化工、铝业、投资,"Chemical, aluminum, Investments",51.0,720.0,2%,,未知,2024
1011,62,胡季强,Hu Jiqiang,63,先生,中国-浙江,China-Zhejiang,中国-浙江-杭州,本科,浙大,康恩贝,Conba Pharmaceutical,浙江杭州,Zhejiang,医药,Pharmaceuticals,51.0,720.0,-11%,,未知,2024
1011,168,周明华,Zhou Minghua,60,先生,中国-浙江,China-Zhejiang,中国-浙江-台州,硕士,,华海药业,Huahai Pharmaceutical,浙江台州,Zhejiang,医药,Pharmaceuticals,51.0,720.0,2%,,未知,2024
1011,146,周云杰,Zhou Yunjie,63,先生,,,中国-北京,,,奥瑞金,ORG Packaging,北京,Beijing,包装,Packaging,51.0,720.0,-2%,,未知,2024
1018,161,孙荫环,Sun Yinhuan,74,先生,中国-辽宁,China-Liaoning,中国-辽宁-大连,,,亿达,Yida,辽宁大连,Liaoning,房地产、软件园,"Real Estate, Software Development Zone",50.2,710.0,0%,,家族,2024
1019,New,戴立忠,Dai Lizhong,56,先生,中国-北京,China -Beijing,中国-湖南-长沙,,,圣湘生物,Sansure,湖南长沙,Hunan,医药制造业,Pharmaceuticals,50.0,700.0,NEW,,未知,2024
1019,New,张瑞安,Teo Swee Ann,49,先生,,,中国-上海,硕士,新加坡国立、新加坡国立,乐鑫科技,Espressif Systems,上海浦东,Shanghai,芯片,Chips,50.0,700.0,NEW,,未知,2024
1019,71,张昊,Zhang Hao,37,先生,,,中国-上海,,,莉莉丝,Lilith,上海,Shanghai,游戏,Online games,50.0,700.0,-9%,,未知,2024
1019,-89,袁永彬,Yuan Yongbin,62,先生,,,中国-安徽-芜湖,,,伯特利,Bethel,安徽芜湖,Anhui,汽车零部件,Auto parts,50.0,700.0,-24%,,夫妇,2024
1019,71,袁帅,Yuan Shuai,37,先生,,,中国-上海,,,莉莉丝,Lilith,上海,Shanghai,游戏,Online games,50.0,700.0,-9%,,未知,2024
1019,-79,蒋锡培,Jiang Xipei,61,先生,中国-江苏-无锡,China-Jiangsu-Wuxi,中国-江苏-无锡,,,智慧能源,Smarter Energy,江苏无锡,Jiangsu,电缆、医药、房地产,"Cable, pharmaceuticals, real estate",50.0,700.0,-23%,,父子,2024
1019,-79,江黎明,Jiang Liming,未知,先生,中国-湖北-武汉,China -Hubei-Wuhan,中国-广东-佛山,本科,武大,利泰,Lited,广东佛山,Guangdong,汽车经销,Automobile Sales,50.0,700.0,-23%,,未知,2024
1019,43,单建明,Shan Jianming,64,先生,中国-浙江-湖州,China-Zhejiang-Huzhou,中国-浙江-湖州,硕士,,美欣达,Mizuda ,浙江湖州,Zhejiang,纺织、房地产、投资,"Textiles, real estate, Investments ",50.0,700.0,-15%,,夫妇,2024
1019,71,戴震,Dai Zhen,46,先生,中国-吉林-白城,China-Jilin-Baicheng,中国-山东-青岛,,,能链,Newlink,山东青岛,Shandong,充电服务,SaaS,50.0,700.0,-9%,,未知,2024
1019,-28,张伟,Zhang Wei,67,先生,,,中国-浙江-杭州,,,热威股份,Heatwell,浙江杭州,Zhejiang,热电元件,Electronic components,50.0,700.0,-21%,,未知,2024
1019,-206,张天瑜,Zhang Tianyu,57,先生,,,中国-广东-深圳,,,广和通,Fibocom,广东深圳,Guangdong,通信设备,Communications Equipment,50.0,700.0,-33%,,未知,2024
1019,-264,郑效东,Zheng Xiaodong,60,先生,,,中国-上海,,,东富龙,Tofflon,上海闵行,Shanghai,医疗设备,Medical equipment,50.0,700.0,-38%,,父女,2024
1019,160,崔维星,Cui Weixing,54,先生,中国-山东-潍坊,China -Shandong - Weifang,中国-上海,本科,厦大,德邦快递,Deppon,上海青浦,Shanghai,快递,Express Delivery,50.0,700.0,0%,,未知,2024
1019,160,陈小英,Chen Xiaoying,48,先生,中国-浙江-杭州,China-Zhejiang-Hangzhou,中国-上海,,,申通快递,STO,上海青浦,Shanghai,物流,Logistics,50.0,700.0,0%,,未知,2024
1019,71,陈育新,Chen Yuxin,74,先生,中国-四川,China - Sichuan,中国-四川-成都,本科,四川农业,华西希望,West Hope,四川成都,Sichuan,畜牧业、教育,"Animal Husbandry, Education",50.0,700.0,-9%,,夫妇,2024
1019,128,车冯升,Che Fengsheng,62,先生,中国-山东,China-Shandong,中国-北京,硕士,中欧,四环医药,Sihuan Pharm,北京,Beijing,医药,Pharmaceuticals,50.0,700.0,-6%,,未知,2024
1019,-564,陈刚,Chen Gang,56,先生,,,中国-上海,,,爱旭股份,Aikosolar,上海浦东,Shanghai,太阳能电池,Solar cell,50.0,700.0,-62%,,夫妇,2024
1019,-158,孙洪军,Sun Hongjun,51,先生,中国-辽宁-铁岭,China-Liaoning-Tieling,中国-上海,,,艾为电子,Awinic,上海,Shanghai,芯片,Chips,50.0,700.0,-32%,,未知,2024
1019,New,孙雁军,Sun Yanjun,未知,未知,,Zhejiang,广东佛山,,,飞南资源,Feinan Resource,广东佛山,Guangdong,金属回收,Metallurgy,50.0,700.0,NEW,,家族,2024
1019,-20,陶春风,Tao Chunfeng,57,先生,,,中国-浙江-宁波,,,长鸿高科,Changhong Polymer Scientific & Technical,浙江宁波,Zhejiang,高分子材料,Polymers,50.0,700.0,-19%,,未知,2024
1019,-313,陶意,Tao Yi,未知,先生,,,中国-上海,,,波克,Boke,上海,Shanghai,游戏,Online games,50.0,700.0,-41%,,未知,2024
1019,New,阙伟东,Que Weidong,56,先生,,,中国-江苏-无锡,,,确成股份,Quechen Silicon,江苏无锡,Jiangsu,化工,Chemicals,50.0,700.0,NEW,,家族,2024
1019,New,沈国荣,Shen Guorong,未知,先生,,,中国-江苏-南京,,,国电南瑞,Nari,江苏南京,Jiangsu,电网自动化,Automation,50.0,700.0,NEW,,未知,2024
1019,-158,李俊田,Li Juntian,49,先生,,,中国-广东-深圳,,,汇川技术,Inovance Technology,广东深圳,Guangdong,工业自动化产品,Electronic Equipment,50.0,700.0,-32%,,未知,2024
1019,New,柯建生,Ke Jiansheng,60,先生,,,中国-广东-广州,,,索菲亚,Suofeiya,广东广州,Guangdong,家具,Furniture,50.0,700.0,NEW,,未知,2024
1019,-264,李完小,Li Wanxiao,58,先生,中国-湖南-长沙,,中国-湖南-长沙,,,航天环宇,Aerospace Huanyu,湖南长沙,Hunan,航空设备,Aeronautical equipment,50.0,700.0,-38%,,家族,2024
1019,-11,李志刚,Li Zhigang,48,先生,,,中国-湖北-武汉,博士,,帝尔激光,DR Laser,湖北武汉,Hubei,设备制造,Manufacturing,50.0,700.0,-17%,,未知,2024
1019,54,林伯实,Lin Por-Shih,79,先生,中国-台湾-台北,China-Taiwan-Taipei,中国-台湾-台北,,,台玻,Taiwan Glass,台湾台北,Taiwan,建筑玻璃,Glass,50.0,700.0,-12%,,家族,2024
1019,New,林鸿明,Chris Lin,未知,未知,,,台湾新竹,硕士,清华大学,信骅科技,Aspeed,台湾新竹,Taiwan,半导体,Semiconductors,50.0,700.0,NEW,,未知,2024
1019,71,刘冀鲁,Liu Jilu,77,先生,中国-安徽,China-Anhui,中国-香港,,,顺丰,SF,广东深圳,Guangdong,快递,Express Delivery,50.0,700.0,-9%,,父女,2024
1019,-206,刘国伟,Liu Guowei,52,先生,,,中国-广东-深圳,,,汇川技术,Inovance Technology,广东深圳,Guangdong,工业自动化产品,Electronic Equipment,50.0,700.0,-33%,,未知,2024
1019,128,马飞,Ma Fei,56,先生,中国-广东-河源,China-Guangdong-Heyuan,中国-广东-深圳,,,飞荣达,FRD,广东深圳,Guangdong,电子元件,Electronic Components,50.0,700.0,-6%,,夫妇,2024
1019,138,鲁卫东,Lu Weidong,59,先生,,,中国-内蒙-古鄂尔多斯,,,鄂尔多斯,Erdos,内蒙古鄂尔多斯,Inner Mongolia,羊绒、煤电、冶金、房地产,"Cashmere, Coal, Real Estate",50.0,700.0,-4%,,未知,2024
1019,New,田刚印,Tian Gangyin,未知,未知,,Jiangsu,广东深圳,本科,北京理工大学,联合飞机,United Aircraft,广东深圳,Guangdong,航天,Aerospace,50.0,700.0,NEW,,未知,2024
1019,-28,万永兴,Wan Yongxing,53,先生,,,中国-河南-郑州,,,中瑞,Rail holdings,河南郑州,Henan,煤炭供应链管理、房地产,"Coal supply chain management, Real Estate",50.0,700.0,-21%,,未知,2024
1019,-79,林集永,Lin Jiyong,54,先生,中国-广东-惠阳,China-Guangdong-Huiyang,中国-广东-东莞,,,慕思,De Rucci,广东东莞,Guangdong,床垫,Furniture ,50.0,700.0,-23%,,未知,2024
1019,160,林晓辉,Lin Xiaohui,51,先生,,,中国-香港,,,伟禄,Realord,香港,Hong Kong,投资、房地产,"Investments, Real Estate",50.0,700.0,0%,,夫妇,2024
1019,New,王兵,Wang Bing,42,先生,中国-山东-东营,China-Shandong-Dongying,中国-山东-东营,,,十月稻田,Shiyue Daotian,北京,Beijing,食品,Food & Beverages,50.0,700.0,NEW,,夫妇,2024
1019,-79,王炳坤,Wang Bingkun,52,先生,中国-广东-东莞,China-Guangdong-Dongguan,中国-广东-东莞,,,慕思,De Rucci,广东东莞,Guangdong,床垫,Furniture ,50.0,700.0,-23%,,未知,2024
1019,New,王念强,Wang Nianqiang,60,先生,中国-安徽-铜陵,China-Anhui-Copper Tomb,中国-广东-深圳,,,比亚迪,BYD,广东深圳,Guangdong,汽车、充电电池,"Automobile, New Energy",50.0,700.0,NEW,,未知,2024
1019,-206,王晓申,Wang Xiaoshen,56,先生,,,中国-江西-新余,,,赣锋锂业,Ganfeng Lithium,江西新余,Jiangxi,有色金属冶炼加工,Non-ferrous Metals Processing,50.0,700.0,-33%,,未知,2024
1019,New,王春生,Wang Chunsheng,49,先生,,,中国-江苏-苏州,本科,江苏理工,安洁科技,Anjie,江苏苏州,Jiangsu,消费电子组件,Consumer and Industry Electronics,50.0,700.0,NEW,,夫妇,2024
1019,New,王力展,Wang Lizhan,未知,先生,,,中国-广东-佛山,,,海天味业,Haitian,广东佛山,Guangdong,调味品,Food Flavorings,50.0,700.0,NEW,,未知,2024
1019,-89,叶继跃,Ye Jiyue,57,先生,中国-浙江,China-Zhejiang,中国-浙江-台州,本科,,三维股份,Sanwei Holding,浙江台州,Zhejiang,橡胶制品,Rubber Product,50.0,700.0,-24%,,夫妇,2024
1019,-206,钟怀军,Zhong Huaijun,60,先生,中国-四川-阿坝,China-Sichuan-Aba,中国-上海,,,紫燕食品,Ziyan Foods,上海闵行,Shanghai,食品,Food,50.0,700.0,-33%,,家族,2024
1019,New,赵贵钦,Zhao Guiqin,未知,未知,,Guangdong,广东广州,,,润本股份,Runben Biotechnology,广东广州,Guangdong,日化用品,Personal Care,50.0,700.0,NEW,,家族,2024
1019,-11,赵玉乔,Zhao Yuqiao,未知,先生,中国-河北-迁安,China-Hebei-Yuan,中国-河北-迁安,,,九江,Jiujiang,河北迁安,Heibei,钢铁、酒店,"Steel, Restaurants",50.0,700.0,-17%,,家族,2024
1019,New,陈建造,Chen Jian-Zao,未知,未知,,,台湾台南,,,宝雅,Poya,台湾台南,Taiwan,美妆日用品连锁店,Beauty Chain Stores,50.0,700.0,NEW,,家族,2024
1019,160,陈茂春,Chen Maochun,72,先生,中国-福建-宁德,China-Fujian-Ningde,中国-河北-邯郸,,,兴华财富,Xinghua Fortune,河北邯郸,Hebei,钢铁,Steel,50.0,700.0,0%,,未知,2024
1019,New,俞德超,Yu Dechao,60,先生,中国-浙江-台州,China-Zhejiang-Taizhou,中国-江苏-苏州,,,信达生物,Innovent,江苏苏州,Jiangsu,生物医药,Biotechnology,50.0,700.0,NEW,,未知,2024
1019,160,袁金钰,Yuan Jinyu,68,先生,,,中国-广东-深圳,本科,,顺络电子,Sunlord,广东深圳,Guangdong,新型电子元件,Electronic Components,50.0,700.0,0%,,家族,2024
1019,-498,曹建伟,Cao Jianwei,46,先生,,,中国-浙江-绍兴,博士,,晶盛机电,Jingsheng Mechanical & Electrical Co,浙江绍兴,Zhejiang,机电设备,Equipment manufacturing,50.0,700.0,-57%,,未知,2024
1019,-264,曹克坚,Cao Kejian,62,先生,中国-浙江,China-Zhejiang,中国-浙江-衢州,,,开山控股,KaiShan,浙江衢州,Zhejiang,压缩机,Compressor,50.0,700.0,-38%,,未知,2024
1019,160,叶华能,Ye Huaneng,73,先生,中国-广东-梅州,China-Guangdong-Meizhou,中国-广东-广州,,,宝丽华,Baolihua New Energy,广东广州,Guangdong,新能源,New Energy,50.0,700.0,0%,,未知,2024
1019,-20,安治富,An Zhifu,78,先生,中国-四川,China - Sichuan,中国-四川-绵阳,本科,,富临,Fulin,四川绵阳,Sichuan,房地产、运输,"Real estate, transportation",50.0,700.0,-19%,,家族,2024
1019,-11,丁佐宏,Ding Zuohong,62,先生,中国-江苏-南通,China-Jiangsu-Nantong,中国-上海,硕士,中欧,月星,Yuexing,上海普陀,Shanghai,房地产、零售、制造,"Real estate, retail, manufacturing",50.0,700.0,-17%,,未知,2024
1019,New,蔡浩,Cai Hao,53,先生,,,中国-江苏-苏州,,,中信博,Arctech Solar,江苏苏州,Jiangsu,光伏设备,Green Energy,50.0,700.0,NEW,,夫妇,2024
1019,-11,冯小华,Feng Xiaohua,68,先生,中国-广东-梅州,China-Guangdong-Meizhou,中国-广西-南宁,本科,暨南,洋浦南华糖业,Nanhua Sugar,广西南宁,Guangxi,制糖业,Sugar,50.0,700.0,-17%,,未知,2024
